OBJECTID *,Shape *,Borough,Block,Lot,CD,BCT2020,BCTCB2020,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Latitude,Longitude,Notes,Shape_Leng,Shape_Length,Shape_Area
2310,Polygon,QN,454,21,402,4001903,40019031018,19,1006,30,26,11101,E258,108,41,720,4,2,2A,43-45 9 STREET,M1-4, , , , , , , , , ,N,F4,6,0, ,PROPPER PROPERTIES IN,15200,15000,15000,0,0,0,0,0,15000,0,2,1,1,0,2,76,200,75,200,N,3,N,4,0,410400,1213200,0,1978,0,0, , ,0.99,0,2,6.5,4,4004540021,0,19,998024,212948,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.751159,-73.950287, ,0,546.54651,14607.76074
2311,Polygon,QN,454,22,402,4001903,40019031018,19,1006,30,26,11101,E258,108,41,720,4,2,2A,43-43 9 STREET,M1-4, , , , , , , , , ,N,F5,6,0, ,BENJAMIN REALTY INC,18574,21150,21150,0,0,0,0,0,21150,0,2,3,1,0,4,50.42,200.42,50,100,N,3,Y,4,0,501300,1865250,0,1940,0,0, , ,1.14,0,2,6.5,4,4004540022,0,19,998104,213035,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.751398,-73.949998, ,0,751.090016,18465.48586
2312,Polygon,QN,454,25,402,4001903,40019031018,19,1006,30,26,11101,E258,108,41,720,4,2,2A,43-37 9 STREET,M1-4, , , , , , , , , ,N,F5,6,0, ,SCHUMAN REALTY,7525,7525,7525,0,0,0,0,0,7525,0,2,1,1,0,2,38.35,75.62,38.35,75.62,N,3,Y,4,0,203400,628200,0,1950,0,0, , ,1,0,2,6.5,4,4004540025,0,19,998069,213088,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.751543,-73.950124, ,0,455.313975,7580.172175
2313,Polygon,QN,454,26,402,4001903,40019031018,19,1006,30,26,11101,E258,108,41,720,4,2,2A,43-31 9 STREET,M1-4, , , , , , , , , ,N,F1,6,0, ,UNAVAILABLE OWNER,4751,9500,9500,0,0,0,0,0,9500,0,2,1,2,0,1,50,100,50,100,N,3,Y,3,0,128250,568800,0,1950,0,0, , ,2,0,2,6.5,4,4004540026,0,19,998056,213135,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.751672,-73.950171, ,0,291.109524,4798.929353
2314,Polygon,QN,454,39,402,4001903,40019031018,19,1006,30,26,11101,E258,108,41,720,4,2,2A,43-46 10 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,S SCHUMAN RLTY INC,3750,3700,3700,0,0,0,0,0,3700,0,2,1,1,0,1,37.42,100,37,100,N,3,N,5,0,101250,366750,0,1950,0,0, , ,0.99,0,2,6.5,4,4004540039,0,19,998097,212967,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.751211,-73.950023, ,0,272.711462,3764.811012
2315,Polygon,QN,455,1,402,4001903,40019031014,19,1008,30,26,11101,E258,108,41,720,4,2,2A,10-17 43 ROAD,M1-4, , , , , , , , , ,N,F5,6,0, ,STERLING LAST REAL ESTATE LLC,5400,5400,5400,0,0,0,0,0,5400,0,2,1,1,0,1,54.58,100,54,100,N,3,N,3,0,109350,319950,46980,1930,2002,0, , ,1,0,2,6.5,4,4004550001,0,19,998430,212995,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.751287,-73.948821, ,0,321.398552,5959.276621
2316,Polygon,QN,455,4,402,4001903,40019031014,19,1008,30,26,11101,E258,108,41,720,4,2,2A,10-11 43 ROAD,M1-4, , , , , , , , , ,N,F5,6,0, ,STERLING LAST REAL ESTATE LLC,2200,675,675,0,0,0,0,0,675,0,2,1,1,0,1,25,88,25,27,N,3,N,5,0,31050,79650,0,2002,0,0, , ,0.31,0,2,6.5,4,4004550004,0,19,998396,213018,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.75135,-73.948944, ,0,225.17218,2052.931707
2317,Polygon,QN,455,5,402,4001903,40019031014,19,1008,30,26,11101,E258,108,41,720,4,2,2A,43-05 10 STREET,M1-4, , , , , , , , , ,N,F1,6,0, ,STERLING LAST REAL ESTATE LLC,35150,35000,35000,0,0,0,0,0,35000,0,2,1,1,0,1,271.58,180.42,270,100,N,3,Y,1,0,949050,3163950,0,1930,1995,1996, , ,1,0,2,6.5,4,4004550005,0,19,998431,213149,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.75171,-73.948817, ,0,945.943689,37407.69263
2318,Polygon,QN,455,20,402,4001903,40019031014,19,1008,30,26,11101,E258,108,41,720,4,2,2A,43-10 11 STREET,M1-4, , , , , , , , , ,N,F1,6,0, ,STERLING LAST REAL ESTATE LLC,8456,19500,19500,0,4000,0,0,0,15500,0,2,1,2,0,1,109.75,80,109,80,N,3,Y,5,0,228150,1397250,0,1970,0,0, , ,2.31,0,2,6.5,4,4004550020,0,19,998476,213087,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.75154,-73.948655, ,0,394.428564,8727.837306
2319,Polygon,QN,456,1,402,4001903,40019031015,19,1007,30,26,11101,E258,108,41,720,4,2,2A,43-10 43 AVENUE,M1-4, , , , , , , , , ,N,E1,6,0, ,DYKES TENTH STREET LLC,40776,25000,25000,0,0,0,0,0,25000,0,2,1,1,0,1,203.67,200,200,125,N,0,Y,3,0,479250,1341450,0,1952,0,0, , ,0.61,0,2,6.5,4,4004560001,0,19,998248,213288,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.752092,-73.949477, ,0,808.270093,40829.05457
2320,Polygon,QN,456,5,402,4001903,40019031015,19,1007,30,26,11101,E258,108,41,720,4,2,2A,43-22 10 STREET,M1-4, , , , , , , , , ,N,F5,6,0, ,ME & LINDA LLC,8528,6600,6600,0,0,0,0,0,6600,0,2,1,1,0,2,58.25,200,58,140,N,0,Y,3,0,191700,292050,0,1953,0,0, , ,0.77,0,2,6.5,4,4004560005,0,19,998189,213177,9b, ,401 006,40303, ,0, ,1, , ,24v1, ,40.751787,-73.949691, ,0,494.216498,9077.943921
2329,Polygon,QN,458,79,402,4001903,40019031009,19,1015,30,26,11101,E258,108,41,720,4,2,2A,12-05 43 AVENUE,M1-4, , , , , , , , , ,N,E1,6,0, ,RCN TELECOM SERVICES NY,8910,7767,7767,0,2000,0,0,0,5767,0,2,1,1,0,1,101.25,90.08,101,90,N,3,Y,3,0,180450,600300,0,1930,2000,0, , ,0.87,0,2,6.5,4,4004580079,0,19,998979,213075,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.751506,-73.946839, ,0,398.062811,9894.47113
2330,Polygon,QN,458,83,402,4001903,40019031009,19,1015,30,26,11101,E258,108,41,720,4,2,2A,42-45 12 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,EULISIS CAPITAL LLC,8700,41400,41400,0,0,0,0,41400,0,0,2,1,6,0,1,86.92,100,75,92,E,0,Y,5,0,121500,2297250,0,1930,0,0, , ,4.76,0,2,6.5,4,4004580083,0,19,999033,213148,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.751706,-73.946644, ,0,369.932508,8438.059925
2331,Polygon,QN,458,87,402,4001903,40019031009,19,1015,30,26,11101,E258,108,41,720,4,2,2A,42-33 12 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,"SPP CORNERSTONE, L.L.C.",7500,7500,7500,0,0,0,0,7500,0,0,2,1,1,0,1,75,100,75,100,N,0,N,5,0,168750,382050,0,1930,0,0, , ,1,0,2,6.5,4,4004580087,0,19,999080,213212,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.751882,-73.946475, ,0,361.995648,8034.369191
2332,Polygon,QN,458,90,402,4001903,40019031009,19,1015,30,26,11101,E258,108,41,720,4,2,2A,42-26 13 STREET,M1-4, , , , , , , , , ,N,F4,6,0, ,ATELIER LIC HOLDINGS LLC,17000,19250,19250,0,2250,0,0,0,17000,0,2,1,1.5,0,1,85.08,200,85,200,N,0,N,4,0,382500,919350,0,1925,2003,0, , ,1.13,0,2,6.5,4,4004580090,0,19,999170,213248,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.75198,-73.94615, ,0,575.567981,16906.03121
2333,Polygon,QN,458,94,402,4001903,40019031009,19,1015,30,26,11101,E258,108,41,720,4,2,2A,42-20 13 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,"LEVIEN 12TH STREET, LLC",17000,17000,17000,0,0,0,0,17000,0,0,2,1,1,0,1,84.42,200,84.42,200,N,3,N,4,0,459000,989100,138375,1929,2003,0, , ,1,0,2,6.5,4,4004580094,0,19,999219,213317,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.75217,-73.945973, ,0,582.335434,17697.397
2335,Polygon,QN,458,129,402,4001903,40019031009,19,1015,30,26,11101,E258,108,41,720,4,2,2A,42-38 13 STREET,M1-4, , , , , , , , , ,N,F4,6,0, ,"SPP CORNERSTONE, L.L.C.",7500,7500,7500,0,0,0,0,0,7500,0,2,1,1,0,1,75,100,75,100,N,3,N,5,0,168750,390600,0,1930,0,0, , ,1,0,2,6.5,4,4004580129,0,19,999165,213154,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.751722,-73.946168, ,0,363.199613,8082.185666
2336,Polygon,QN,458,145,402,4001903,40019031009,19,1015,30,26,11101,E258,108,41,720,4,2,2A,42-44 13 STREET,M1-4, , , , , , , , , ,N,F5,6,0, ,"KEDIA BOR, LLC",8265,8384,8384,0,0,0,0,0,8384,0,2,1,1,0,1,82,100,80,100,N,3,N,5,0,185850,462150,0,1940,2020,0, , ,1.01,0,2,6.5,4,4004580145,0,19,999119,213090,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.751547,-73.946334, ,0,368.679505,8344.021578
2339,Polygon,QN,459,12,402,4001903,40019031008,19,1010,30,26,11101,E258,108,41,720,4,2,2A,42-29 11 STREET,M1-4, , , , , , , , , ,N,E9,6,0, ,ECRIN D'EIITIS INC.,9130,9130,9130,0,0,0,0,9130,0,0,2,1,1,0,1,92.17,100,92,100,N,0,Y,5,0,246600,392400,0,1931,0,0, , ,1,0,2,6.5,4,4004590012,0,19,998866,213350,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752261,-73.947247, ,0,382.906516,9115.261658
2340,Polygon,QN,459,16,402,4001903,40019031008,19,1010,30,26,11101,E258,108,41,720,4,2,2A,42-27 11 STREET,M1-4, , , , , , , , , ,N,F5,6,0, ,AXEL SPRING & WELDING CORP,7500,7500,7500,0,0,0,0,0,7500,0,2,1,1,0,2,75,100,75,100,N,0,N,5,0,202500,335250,0,1930,0,0, , ,1,0,2,6.5,4,4004590016,0,19,998915,213416,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752442,-73.94707, ,0,352.348722,7577.867203
2341,Polygon,QN,459,19,402,4001903,40019031008,19,1010,30,26,11101,E258,108,41,720,4,2,2A,42-15 11 STREET,M1-4, , , , , , , , , ,N,E9,6,0, ,"GALEA, JOSEPH",8075,8500,8500,0,425,0,0,0,8075,0,2,1,1.5,0,1,85.08,95,85,95,N,3,N,5,0,218250,402300,0,1947,0,0, , ,1.05,0,2,6.5,4,4004590019,0,19,998960,213481,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.75262,-73.946907, ,0,360.435842,8072.376521
2342,Polygon,QN,459,23,402,4001903,40019031008,19,1010,30,26,11101,E258,108,41,720,4,2,2A,11-02 QUEENS PLAZA SOUTH,M1-4, , , , , , , , , ,N,F1,6,0, ,"JAS HOLDING,",26500,26191,26191,0,0,0,0,0,26191,0,2,1,2,0,3,192.92,149.42,193,125,E,2,Y,3,0,596250,1256400,111375,1947,2003,0, , ,0.99,0,2,6.5,4,4004590023,0,19,999068,213539,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752779,-73.946517, ,0,667.135482,26910.61425
2343,Polygon,QN,459,64,402,4001903,40019031008,19,1010,30,26,11101,E258,108,41,720,4,2,2A,42-20 12 STREET,M1-4, , , , , , , , , ,N,F9,6,0, ,JAS 12TH STREET HOLDING LLC,8425,9764,9764,0,2500,0,0,2264,5000,0,2,1,1.5,0,1,85,99,75,98,N,0,N,5,0,189450,463950,0,1935,1996,0, , ,1.16,0,2,6.5,4,4004590064,0,19,999040,213423,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752461,-73.946619, ,0,365.257956,8273.382276
2346,Polygon,QN,460,4,402,4001903,40019031007,19,1001,30,26,11101,E258,108,41,720,4,2,2A,10-13 43 AVENUE,M1-4, , , , , , , , , ,N,F4,6,0, ,NMS REALTY CORP,4050,5085,5085,0,1035,0,0,0,4050,0,2,1,2,0,1,45,90,45,90,N,0,N,5,0,82350,206550,0,1930,0,0, , ,1.26,0,2,6.5,4,4004600004,0,19,998598,213328,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752201,-73.948214, ,0,272.784929,4132.02657
2347,Polygon,QN,460,5,402,4001903,40019031007,19,1001,30,26,11101,E258,108,41,720,4,2,2A,10-01 43 AVENUE,M1-4, , , , , , , , , ,N,F5,6,0, ,EURO DESIGN BUILDING CORP.,10350,26550,26550,0,0,0,0,0,26550,0,2,1,3,0,1,90.08,115,90,115,E,3,N,3,0,279450,1225800,0,1920,0,0, , ,2.57,0,2,6.5,4,4004600005,0,19,998548,213375,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.75233,-73.948394, ,0,412.675327,10484.95785
2348,Polygon,QN,460,10,402,4001903,40019031007,19,1001,30,26,11101,E258,108,41,720,4,2,2A,42-35 10 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,10-10 BRIDGE PLAZA ASSOCIATES,13320,13320,13320,0,0,0,0,0,13320,0,2,1,1,0,1,148,90,148,90,N,3,Y,5,0,359550,963000,0,1967,0,0, , ,1,0,2,6.5,4,4004600010,0,19,998620,213485,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752632,-73.948134, ,0,473.331881,13230.22381
2349,Polygon,QN,460,16,402,4001903,40019031007,19,1001,30,26,11101,E258,108,41,720,4,2,2A,42-16 10 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,10-10 BRIDGE PLAZA ASSOCIATES,46030,43248,43248,0,360,0,0,42888,0,0,2,3,1.5,0,2,261.5,196,261,196,N,3,Y,3,0,1242900,2884950,0,1930,2003,0, , ,0.94,0,2,6.5,4,4004600016,0,19,998759,213618,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752997,-73.947632, ,0,957.829904,43735.10869
2350,Polygon,QN,460,30,402,4001903,40019031007,19,1001,30,26,11101,E258,108,41,720,4,2,2A,42-02 11 STREET,M1-4, , , , , , , , , ,N,F4,6,0, ,10-10 BRIDGE PLAZA ASSOCIATES,10000,10000,10000,0,0,0,0,0,10000,0,2,1,1,0,1,100,100,100,100,N,3,N,5,0,270000,819000,0,1941,0,0, , ,1,0,2,6.5,4,4004600030,0,19,998880,213668,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.753134,-73.947196, ,0,399.44061,9898.595813
2352,Polygon,QN,460,58,402,4001903,40019031007,19,1001,30,26,11101,E258,108,41,720,4,2,2A,42-30 11 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,PELL REALTY LLC,4686,4600,4600,0,0,0,0,4600,0,0,2,1,1,0,1,43.25,103.25,43,100,N,0,Y,5,0,158400,267300,0,1930,0,0, , ,0.98,0,2,6.5,4,4004600058,0,19,998729,213472,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752596,-73.947741, ,0,300.331932,4605.172454
2353,Polygon,QN,460,60,402,4001903,40019031007,19,1001,30,26,11101,E258,108,41,720,4,2,2A,42-38 11 STREET,M1-4, , , , , , , , , ,N,E9,6,0, ,AXEL SPRING & WELDING CORP,7500,7500,7500,0,0,0,0,0,0,7500,2,1,1,0,1,75,103,75,100,N,3,N,5,0,202500,373950,0,1941,0,0, , ,1,0,2,6.5,4,4004600060,0,19,998695,213423,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752462,-73.947864, ,0,358.88464,7847.778695
2354,Polygon,QN,460,63,402,4001903,40019031007,19,1001,30,26,11101,E258,108,41,720,4,2,2A,42-42 11 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,ANTHJOHN REALTY CORP,4835,4800,4800,0,0,0,0,0,4800,0,2,1,1,0,1,49,98.67,49,98,N,3,N,5,0,58950,279000,0,1972,0,0, , ,0.99,0,2,6.5,4,4004600063,0,19,998659,213372,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752322,-73.947994, ,0,298.862873,4839.666772
2355,Polygon,QN,461,1,402,4001903,40019031006,19,1002,30,26,11101,E258,108,41,720,4,2,2A,9-17 43 AVENUE,M1-4, , , , , , , , , ,N,E1,6,0, ,W B WERWAISS REALTY LLC,4500,5650,5650,0,1150,0,0,4500,0,0,2,1,2,0,1,50,90,50,90,N,3,N,3,0,121500,409500,0,1930,0,0, , ,1.26,0,2,6.5,4,4004610001,0,19,998431,213433,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752489,-73.948817, ,0,305.318406,5316.691458
2356,Polygon,QN,461,3,402,4001903,40019031006,19,1002,30,26,11101,E258,108,41,720,4,2,2A,9-11 43 AVENUE,M1-4, , , , , , , , , ,N,E9,6,0, ,W B WERWAISS REALTY LLC,4500,5700,5700,0,1200,0,0,4500,0,0,2,1,2,0,1,50,90,50,90,N,3,N,5,0,121500,416700,0,1930,0,0, , ,1.27,0,2,6.5,4,4004610003,0,19,998390,213459,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752561,-73.948965, ,0,288.98073,4508.79458
2361,Polygon,QN,461,12,402,4001903,40019031006,19,1002,30,26,11101,E258,108,41,720,4,2,2A,42-29 9 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,"SUB-STATION NUMBER FOUR, LLC",2500,1625,1625,0,0,0,0,0,1625,0,2,1,1,0,1,25,100,25,65,N,0,N,5,0,42750,67050,0,1930,0,0, , ,0.65,0,2,6.5,4,4004610012,0,19,998402,213614,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.752986,-73.948921, ,0,257.71719,2652.864022
2362,Polygon,QN,461,13,402,4001903,40019031006,19,1002,30,26,11101,E258,108,41,720,4,2,2A,42-25 9 STREET,M1-4, , , , , , , , , ,N,F1,6,0, ,42-25 9TH STREET LLC,18000,22384,22384,0,0,0,0,0,22384,0,2,1,3,0,1,78.42,200,78,100,N,3,Y,4,0,218700,864000,243000,1919,2003,0, , ,1.24,0,2,6.5,4,4004610013,0,19,998473,213619,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.753,-73.948665, ,0,610.752392,17973.83186
2363,Polygon,QN,461,16,402,4001903,40019031006,19,1002,30,26,11101,E258,108,41,720,4,2,2A,42-11 QUEENS PLAZA SOUTH,M1-4, , , , , , , , , ,N,F1,6,0, ,TERRENO 9TH ST. LLC,49400,105000,105000,0,60000,0,0,18000,27000,0,2,2,2,0,1,200.33,254.42,200,190,N,0,Y,5,0,1667250,5288400,0,1939,1998,0, , ,2.13,0,2,6.5,4,4004610016,0,19,998560,213764,9b, ,401 071,40303,E-562,0, ,1, , ,24v1, ,40.753398,-73.94835, ,0,902.419967,50299.48622
2364,Polygon,QN,461,47,402,4001903,40019031006,19,1002,30,26,11101,E258,108,41,720,4,2,2A,42-40 10 STREET,M1-4, , , , , , , , , ,N,F4,6,0, ,"SHAPIRO, JOEL",7500,7500,7500,0,0,0,0,0,7500,0,2,1,1,0,1,75,100,75,100,N,0,N,5,0,152100,307350,0,1950,0,0, , ,1,0,2,6.5,4,4004610047,0,19,998459,213517,9b, ,401 071,40303, ,0, ,1, , ,24v1, ,40.75272,-73.948715, ,0,342.478169,7141.560483
2365,Polygon,QN,472,630,401,4008500,40085002001,85,2001,30,26,11101,E260,114,41,710,4,1,6C,38-65 12 STREET,M1-3, , , , , , , , , ,N,E1,6,0, ,JASON & HARRY REAL ESTATE CORP.,7500,8500,8500,0,2000,0,0,6500,0,0,2,1,2,0,1,75,100,55,100,N,0,N,5,0,168300,367650,0,1940,0,0, , ,1.13,0,5,6.5,4,4004720630,0,85,1000261,214831,9b, ,401 076,40303, ,0, ,1, , ,24v1, ,40.756323,-73.942208, ,0,352.242895,7559.497633
2373,Polygon,QN,472,681,401,4008500,40085002001,85,2001,30,26,11101,E260,114,41,710,4,1,6C,38-62 13 STREET,M1-3, , , , , , , , , ,N,F4,6,0, ,ISRAEL A COHEN,2556,2550,2550,0,0,0,0,0,2550,0,2,1,1,0,0,25,102.25,25,102,N,3,N,5,0,68850,94950,0,1910,0,0, , ,1,0,5,6.5,4,4004720681,0,85,1000452,214924,9b, ,401 076,40303, ,0, ,1, , ,24v1, ,40.756578,-73.941519, ,0,263.034706,2774.337391
2374,Polygon,QN,472,682,401,4008500,40085002001,85,2001,30,26,11101,E260,114,41,710,4,1,6C,38-66 13 STREET,M1-3, , , , , , , , , ,N,F1,6,0, ,"38-66 13TH STREET, LLC",3970,3700,3700,0,0,0,0,0,3700,0,2,1,1,0,1,35.33,106.5,35,106,N,3,N,5,0,107100,215550,0,1930,2018,0, , ,0.93,0,5,6.5,4,4004720682,0,85,1000433,214899,9b, ,401 076,40303, ,0, ,1, , ,24v1, ,40.75651,-73.941587, ,0,288.460696,3942.209068
2376,Polygon,QN,472,685,401,4008500,40085002001,85,2001,30,26,11101,E260,114,41,710,4,1,6C,38-72 13 STREET,M1-3, , , , , , , , , ,N,F5,6,0, ,ROBERT LONGO INC,12500,12200,12200,0,0,0,0,0,12200,0,2,1,1,0,2,125,100,125,97.6,N,3,N,5,0,337500,808200,0,1970,0,0, , ,0.98,0,5,6.5,4,4004720685,0,85,1000357,214791,9b, ,401 076,40303, ,0, ,1, , ,24v1, ,40.756214,-73.941862, ,0,449.888871,12532.28075
2377,Polygon,QN,473,4,401,4008500,40085002002,85,2002,30,26,11101,E260,114,41,710,4,1,6C,11-06 38 AVENUE,M1-3, , , , , , , , , ,N,E1,6,0, ,SSV-3 REALTY LLC,4376,7000,7000,0,2200,0,0,4800,0,0,2,1,2,0,1,43.25,108.5,43,100,N,2,Y,5,0,118350,530100,3105,1989,0,0, , ,1.6,0,5,6.5,4,4004730004,0,85,1000458,215467,9b, ,401 076,40303, ,4004730001,12/14/1989,1, , ,24v1, ,40.758069,-73.941496, ,0,304.367662,4695.449368
2378,Polygon,QN,473,12,401,4008500,40085002002,85,2002,30,26,11101,E260,114,41,710,4,1,6C,11-14 38 AVENUE,M1-3, , , , , , , , , ,N,E1,6,0, ,11-14 38TH AVENUE REALTY LLC,5100,7200,7200,0,2067,0,0,5133,0,0,2,1,2,0,1,42.33,125.42,43,100,N,3,Y,5,0,137700,488250,0,1989,0,0, , ,1.41,0,5,6.5,4,4004730012,0,85,1000531,215424,9b, ,401 076,40303, ,4004730001,12/14/1989,1, , ,24v1, ,40.757951,-73.941232, ,0,334.887132,5329.530946
2379,Polygon,QN,473,20,401,4008500,40085002002,85,2002,30,26,11101,E260,114,41,710,4,1,6C,38-16 12 STREET,M1-3, , , , , , , , , ,N,F4,6,0, ,"MEDITERRANEAN GYROS PRODUCTS, INC.",5643,5588,5588,0,0,0,0,0,5588,0,2,1,1,0,1,44.42,127,44,127,N,2,Y,5,0,85500,231300,540,1989,0,0, , ,0.99,0,5,6.5,4,4004730020,0,85,1000446,215381,9b, ,401 076,40303, ,4004730564,12/14/1989,1, , ,24v1, ,40.757833,-73.941539, ,0,343.556642,5673.206843
2381,Polygon,QN,473,564,401,4008500,40085002002,85,2002,30,26,11101,E260,114,41,710,4,1,6C,38-42 12 STREET,M1-3, , , , , , , , , ,N,E9,6,0, ,LIC NORTH LLC,63842,12200,12200,0,700,0,0,0,11500,0,2,2,1,0,2,362.17,172.17,70,170, ,2,Y,4,0,1036800,1679400,0,1931,0,0, , ,0.19,0,5,6.5,4,4004730564,0,85,1000310,215230,9b, ,401 076,40303, ,4004730564,12/14/1989,1, , ,24v1, ,40.757418,-73.94203, ,0,1062.125871,61699.1647
2385,Polygon,QN,474,7,401,4008500,40085002003,85,2003,30,26,11101,E260,114,41,710,4,1,6C,38-61 10 STREET,M1-3, , , , , , , , , ,N,F5,6,0, ,38-61 10TH STREET CORP,2250,1348,1348,0,0,0,0,0,1348,0,2,1,1,0,1,25,90,16,58,N,0,N,5,0,50850,105750,0,1916,2004,0, , ,0.6,0,5,6.5,4,4004740007,0,85,999853,215137,9b, ,401 004,40303, ,0, ,1, , ,24v1, ,40.757164,-73.94368, ,0,229.878644,2182.503649
2390,Polygon,QN,474,23,401,4008500,40085002003,85,2003,30,26,11101,E260,114,41,710,4,1,6C,38-21 10 STREET,M1-3, , , , , , , , , ,N,F9,6,0, ,GEORGE TZOUFLAS,4500,6500,6500,0,2000,0,0,0,4500,0,2,1,2,0,1,49,90,50,90,N,0,N,5,0,121500,423900,81270,1916,2004,0, , ,1.44,0,5,6.5,4,4004740023,0,85,1000108,215443,9b, ,401 004,40303, ,0, ,1, , ,24v1, ,40.758004,-73.942759, ,0,279.209056,4425.58331
2391,Polygon,QN,474,25,401,4008500,40085002003,85,2003,30,26,11101,E260,114,41,710,4,1,6C,38-15 10 STREET,M1-3, , , , , , , , , ,N,F9,6,0, ,38-15 CORP,4500,4500,4500,0,0,1000,0,0,3500,0,2,1,1,0,2,50,90,50,90,N,3,N,5,0,101250,179100,0,1948,0,0, , ,1,0,5,6.5,4,4004740025,0,85,1000139,215481,9b, ,401 004,40303, ,0, ,1, , ,24v1, ,40.758108,-73.942647, ,0,281.220654,4517.023776
2398,Polygon,QN,474,54,401,4008500,40085002003,85,2003,30,26,11101,E260,114,41,710,4,1,6C,38-56 11 STREET,M1-3, , , , , , , , , ,N,E1,6,0, ,"KYLE MADISON, LLC",2350,4200,4200,0,2000,0,0,2200,0,0,2,1,2,0,1,25,93.75,25,80,E,3,N,5,0,63450,217350,0,1989,0,0, , ,1.79,0,5,6.5,4,4004740054,0,85,1000005,215170,9b, ,401 004,40303, ,0, ,1, , ,24v1, ,40.757254,-73.943132, ,0,253.156961,2619.737356
2399,Polygon,QN,474,55,401,4008500,40085002003,85,2003,30,26,11101,E260,114,41,710,4,1,6C,38-58 11 STREET,M1-3, , , , , , , , , ,N,E2,6,0, ,"TD MANAGEMENT ASSOCIATES, INC",2425,4220,4220,0,2000,0,0,2220,0,0,2,1,2,0,2,25,97,25,80,N,2,N,5,0,54450,256500,0,1989,0,0, , ,1.74,0,5,6.5,4,4004740055,0,85,999989,215150,9b, ,401 004,40303, ,0, ,1, , ,24v1, ,40.757199,-73.943189, ,0,250.817916,2400.459918
